,ID_PAQUETE,CATEGORIA_ASIGNADA,ALTO,ANCHO,LARGO,PESO_ASIGNADO,TIPO_MANIPULACION,LUGAR_PROCEDENCIA,TEMPERATURA_ALMACENAMIENTO,PROTOCOLO,LUGAR_PROCEDENCIA_WOE,TIPO_MANIPULACION_NUM,TEMPERATURA_ALMACENAMIENTO_NUM,PROTOCOLO_TARGET
8856,8857,mediano,37.92,34.46,37.5,25.87242409886618,normal,D,refrigerado,Protocolo_2,-0.009581505147896952,1,0,0
8857,8858,grande,80.98,68.08,65.67,39.18601836731645,normal,B,ambiente,Protocolo_2,0.04923211956638846,1,1,0
8858,8859,pequeño,15.57,11.02,16.99,10.0,fragil,C,ambiente,Protocolo_2,0.04045895222184034,0,1,0
8859,8860,mediano,38.76,36.87,41.72,27.33049176280258,normal,D,refrigerado,Protocolo_1,-0.009581505147896952,1,0,1
8860,8861,pequeño,14.49,18.13,19.09,1.0753173982900899,fragil,C,refrigerado,Protocolo_2,0.04045895222184034,0,0,0
8861,8862,mediano,37.92,38.85,41.47,15.758952563254496,normal,A,ambiente,Protocolo_1,-0.07511902747114502,1,1,1
8862,8863,mediano,35.39,35.59,36.08,17.09568260844886,fragil,D,ambiente,Protocolo_1,-0.009581505147896952,0,1,1
8863,8864,mediano,36.51,38.89,39.58,10.1,normal,C,refrigerado,Protocolo_1,0.04045895222184034,1,0,1
8864,8865,pequeño,11.82,15.95,13.55,2.0910751315859453,fragil,B,refrigerado,Protocolo_1,0.04923211956638846,0,0,1
8865,8866,pequeño,12.96,19.25,16.82,0.1,normal,D,refrigerado,Protocolo_2,-0.009581505147896952,1,0,0
8866,8867,grande,61.68,66.03,72.78,84.75524435877603,fragil,C,ambiente,Protocolo_1,0.04045895222184034,0,1,1
8867,8868,mediano,37.28,33.44,30.81,30.0,fragil,C,refrigerado,Protocolo_1,0.04045895222184034,0,0,1
8868,8869,pequeño,14.04,15.07,19.15,6.656160017872216,normal,A,ambiente,Protocolo_1,-0.07511902747114502,1,1,1
8869,8870,pequeño,14.21,19.66,18.1,3.7630127872598966,normal,C,ambiente,Protocolo_1,0.04045895222184034,1,1,1
8870,8871,mediano,36.34,35.53,41.56,13.405510699000613,fragil,C,refrigerado,Protocolo_2,0.04045895222184034,0,0,0
8871,8872,pequeño,9.89,12.81,19.08,6.3726366758868895,normal,A,ambiente,Protocolo_1,-0.07511902747114502,1,1,1
8872,8873,mediano,35.74,34.26,36.54,17.857182919800714,normal,B,ambiente,Protocolo_1,0.04923211956638846,1,1,1
8873,8874,mediano,39.47,35.67,38.84,18.239685319079896,fragil,C,refrigerado,Protocolo_1,0.04045895222184034,0,0,1
8874,8875,pequeño,10.1,17.18,16.84,6.543528458911709,fragil,A,ambiente,Protocolo_2,-0.07511902747114502,0,1,0
8875,8876,mediano,37.01,35.66,49.78,16.284140681886136,normal,B,ambiente,Protocolo_1,0.04923211956638846,1,1,1
8876,8877,pequeño,14.68,15.87,19.85,6.298583150815293,fragil,D,refrigerado,Protocolo_1,-0.009581505147896952,0,0,1
8877,8878,mediano,36.46,34.38,38.22,25.03119232550514,normal,C,ambiente,Protocolo_1,0.04045895222184034,1,1,1
8878,8879,pequeño,12.2,17.04,15.95,5.165209447096412,normal,A,ambiente,Protocolo_2,-0.07511902747114502,1,1,0
8879,8880,pequeño,13.04,15.4,14.86,3.0188377714991796,normal,B,ambiente,Protocolo_1,0.04923211956638846,1,1,1
8880,8881,mediano,37.09,31.17,39.87,17.652662347158515,normal,B,ambiente,Protocolo_2,0.04923211956638846,1,1,0
8881,8882,pequeño,13.37,15.16,16.45,5.063229987633961,fragil,D,refrigerado,Protocolo_2,-0.009581505147896952,0,0,0
8882,8883,mediano,38.87,36.45,40.46,15.24340159135339,fragil,D,refrigerado,Protocolo_1,-0.009581505147896952,0,0,1
8883,8884,pequeño,12.19,14.34,16.8,10.0,normal,B,ambiente,Protocolo_1,0.04923211956638846,1,1,1
8884,8885,mediano,39.31,36.17,35.1,20.696880514493163,normal,A,ambiente,Protocolo_2,-0.07511902747114502,1,1,0
8885,8886,pequeño,13.24,12.62,17.73,2.095158752736425,normal,D,ambiente,Protocolo_1,-0.009581505147896952,1,1,1
8886,8887,pequeño,12.76,13.69,17.31,5.489148207262276,normal,B,refrigerado,Protocolo_2,0.04923211956638846,1,0,0
8887,8888,mediano,40.32,35.25,31.3,16.34635140928366,fragil,D,refrigerado,Protocolo_1,-0.009581505147896952,0,0,1
8888,8889,pequeño,12.09,13.97,16.5,9.658201259520474,normal,D,refrigerado,Protocolo_2,-0.009581505147896952,1,0,0
8889,8890,mediano,37.85,31.25,34.41,18.10421085158626,normal,C,ambiente,Protocolo_1,0.04045895222184034,1,1,1
8890,8891,pequeño,12.45,14.07,17.59,2.9719145664208058,normal,B,refrigerado,Protocolo_1,0.04923211956638846,1,0,1
8891,8892,mediano,39.07,30.1,38.71,28.089729478872925,normal,D,refrigerado,Protocolo_2,-0.009581505147896952,1,0,0
8892,8893,pequeño,13.16,12.2,17.11,2.1231328243866305,fragil,D,refrigerado,Protocolo_1,-0.009581505147896952,0,0,1
8893,8894,mediano,37.12,32.95,33.19,14.519499496608429,normal,C,ambiente,Protocolo_1,0.04045895222184034,1,1,1
8894,8895,mediano,36.77,34.41,49.98,10.378228429743325,fragil,B,ambiente,Protocolo_2,0.04923211956638846,0,1,0
8895,8896,pequeño,11.24,11.82,20.75,5.70255271969633,fragil,B,ambiente,Protocolo_1,0.04923211956638846,0,1,1
8896,8897,pequeño,11.25,18.35,17.22,6.516887920727684,normal,B,refrigerado,Protocolo_2,0.04923211956638846,1,0,0
8897,8898,mediano,37.54,35.88,40.68,25.618179381969952,normal,B,ambiente,Protocolo_2,0.04923211956638846,1,1,0
8898,8899,mediano,38.89,30.64,35.8,28.054126328261326,normal,B,ambiente,Protocolo_2,0.04923211956638846,1,1,0
8899,8900,mediano,37.56,33.25,34.14,10.977006743917505,normal,A,ambiente,Protocolo_1,-0.07511902747114502,1,1,1
8900,8901,pequeño,8.83,15.68,17.17,2.3519231736331303,normal,A,refrigerado,Protocolo_1,-0.07511902747114502,1,0,1
8901,8902,pequeño,9.84,13.27,15.6,2.2957414651364636,fragil,C,ambiente,Protocolo_1,0.04045895222184034,0,1,1
8902,8903,pequeño,10.38,17.84,17.88,3.6520430587097437,normal,D,refrigerado,Protocolo_2,-0.009581505147896952,1,0,0
8903,8904,grande,80.86,62.64,66.0,47.923707714834784,fragil,A,ambiente,Protocolo_2,-0.07511902747114502,0,1,0
8904,8905,mediano,40.2,30.68,48.24,19.922398181848873,normal,B,refrigerado,Protocolo_1,0.04923211956638846,1,0,1
8905,8906,mediano,38.35,31.96,40.49,12.458495585679751,normal,D,refrigerado,Protocolo_1,-0.009581505147896952,1,0,1
8906,8907,pequeño,13.18,18.11,17.41,1.4615339627415835,fragil,A,refrigerado,Protocolo_1,-0.07511902747114502,0,0,1
8907,8908,mediano,37.88,38.72,41.06,27.496766067850437,fragil,D,ambiente,Protocolo_2,-0.009581505147896952,0,1,0
8908,8909,mediano,37.59,34.39,41.45,24.127935210965777,normal,A,ambiente,Protocolo_1,-0.07511902747114502,1,1,1
8909,8910,pequeño,9.57,13.53,18.3,6.916025658714957,fragil,D,ambiente,Protocolo_2,-0.009581505147896952,0,1,0
8910,8911,mediano,38.74,37.01,41.02,25.364728827604125,fragil,C,ambiente,Protocolo_1,0.04045895222184034,0,1,1
8911,8912,mediano,36.86,31.27,42.92,24.069456775092917,normal,A,refrigerado,Protocolo_1,-0.07511902747114502,1,0,1
8912,8913,pequeño,13.14,15.64,16.15,4.733294966792534,normal,D,ambiente,Protocolo_1,-0.009581505147896952,1,1,1
8913,8914,mediano,37.1,35.91,30.1,21.729877895911727,normal,A,refrigerado,Protocolo_1,-0.07511902747114502,1,0,1
8914,8915,pequeño,11.31,14.99,18.35,3.530686805425316,fragil,B,ambiente,Protocolo_2,0.04923211956638846,0,1,0
8915,8916,pequeño,11.62,11.89,17.59,2.4882218297941425,normal,A,ambiente,Protocolo_1,-0.07511902747114502,1,1,1
8916,8917,pequeño,11.36,12.64,17.82,7.812910777955648,normal,A,ambiente,Protocolo_2,-0.07511902747114502,1,1,0
8917,8918,pequeño,10.95,14.54,16.23,0.1,fragil,D,refrigerado,Protocolo_2,-0.009581505147896952,0,0,0
8918,8919,pequeño,11.01,15.35,19.28,5.6694554774371335,normal,D,refrigerado,Protocolo_1,-0.009581505147896952,1,0,1
8919,8920,pequeño,11.24,13.66,16.93,6.698823122953354,fragil,D,ambiente,Protocolo_2,-0.009581505147896952,0,1,0
8920,8921,pequeño,13.22,15.48,14.24,0.8350996830842679,normal,C,ambiente,Protocolo_1,0.04045895222184034,1,1,1
8921,8922,grande,53.85,67.82,65.14,69.8187454519146,fragil,B,refrigerado,Protocolo_1,0.04923211956638846,0,0,1
8922,8923,pequeño,13.05,7.53,19.57,6.934952172688314,normal,D,refrigerado,Protocolo_1,-0.009581505147896952,1,0,1
8923,8924,pequeño,13.63,14.56,16.39,7.525892539494802,fragil,A,refrigerado,Protocolo_1,-0.07511902747114502,0,0,1
8924,8925,mediano,40.91,36.25,36.14,29.36935734321716,normal,C,refrigerado,Protocolo_1,0.04045895222184034,1,0,1
8925,8926,pequeño,11.1,20.08,17.47,5.96241898606502,normal,B,ambiente,Protocolo_1,0.04923211956638846,1,1,1
8926,8927,pequeño,14.17,19.7,19.13,4.021496778907173,normal,C,ambiente,Protocolo_1,0.04045895222184034,1,1,1
8927,8928,pequeño,14.23,12.54,17.78,5.569350468998473,normal,C,ambiente,Protocolo_1,0.04045895222184034,1,1,1
8928,8929,mediano,38.19,35.12,40.84,22.99489733596125,normal,D,refrigerado,Protocolo_2,-0.009581505147896952,1,0,0
8929,8930,pequeño,13.61,18.9,19.06,4.091907591005535,fragil,B,refrigerado,Protocolo_1,0.04923211956638846,0,0,1
8930,8931,pequeño,11.69,11.23,18.67,4.309643474564022,fragil,C,refrigerado,Protocolo_2,0.04045895222184034,0,0,0
8931,8932,pequeño,12.63,23.42,19.36,2.0218419727650874,fragil,D,ambiente,Protocolo_1,-0.009581505147896952,0,1,1
8932,8933,mediano,39.74,38.04,38.87,16.08251224059315,normal,B,refrigerado,Protocolo_2,0.04923211956638846,1,0,0
8933,8934,pequeño,11.32,17.92,17.32,2.6408256058616604,normal,D,refrigerado,Protocolo_1,-0.009581505147896952,1,0,1
8934,8935,mediano,36.53,35.85,36.39,25.172355413967466,fragil,B,ambiente,Protocolo_2,0.04923211956638846,0,1,0
8935,8936,grande,69.79,57.62,72.26,69.94700007685474,fragil,D,ambiente,Protocolo_1,-0.009581505147896952,0,1,1
8936,8937,pequeño,10.78,13.94,18.05,7.39038542664651,fragil,D,ambiente,Protocolo_1,-0.009581505147896952,0,1,1
8937,8938,pequeño,12.59,15.02,16.99,1.8742042703437,fragil,B,refrigerado,Protocolo_1,0.04923211956638846,0,0,1
8938,8939,mediano,38.92,36.83,43.97,14.25724433663274,fragil,C,refrigerado,Protocolo_2,0.04045895222184034,0,0,0
8939,8940,pequeño,12.66,13.05,17.78,4.417496902082593,fragil,C,refrigerado,Protocolo_1,0.04045895222184034,0,0,1
8940,8941,grande,91.24,67.68,71.39,61.75790159959813,fragil,A,ambiente,Protocolo_1,-0.07511902747114502,0,1,1
8941,8942,pequeño,12.78,17.86,15.75,4.292986727006342,normal,A,refrigerado,Protocolo_2,-0.07511902747114502,1,0,0
8942,8943,pequeño,12.99,14.31,18.54,9.004404361732092,normal,A,refrigerado,Protocolo_2,-0.07511902747114502,1,0,0
8943,8944,pequeño,10.8,13.79,16.79,0.1,fragil,B,ambiente,Protocolo_1,0.04923211956638846,0,1,1
8944,8945,mediano,38.32,39.5,40.64,23.599892930692686,fragil,C,refrigerado,Protocolo_2,0.04045895222184034,0,0,0
8945,8946,pequeño,12.26,14.86,15.91,7.181229836465802,fragil,A,ambiente,Protocolo_1,-0.07511902747114502,0,1,1
8946,8947,pequeño,11.84,8.18,18.51,3.5418621962109915,normal,A,ambiente,Protocolo_2,-0.07511902747114502,1,1,0
8947,8948,pequeño,11.61,14.36,16.32,3.8330732752140992,normal,A,refrigerado,Protocolo_2,-0.07511902747114502,1,0,0
8948,8949,mediano,39.94,34.45,30.29,17.68726258375308,fragil,B,refrigerado,Protocolo_2,0.04923211956638846,0,0,0
8949,8950,pequeño,12.68,14.73,16.65,4.385251367940585,fragil,A,ambiente,Protocolo_1,-0.07511902747114502,0,1,1
8950,8951,pequeño,13.4,15.22,18.25,5.7264707709146485,fragil,A,ambiente,Protocolo_2,-0.07511902747114502,0,1,0
8951,8952,pequeño,12.01,14.93,17.41,2.435002389755666,normal,D,refrigerado,Protocolo_2,-0.009581505147896952,1,0,0
8952,8953,pequeño,11.45,15.11,14.94,0.1,fragil,B,refrigerado,Protocolo_1,0.04923211956638846,0,0,1
8953,8954,mediano,35.9,35.56,41.06,24.500955334540173,normal,A,ambiente,Protocolo_2,-0.07511902747114502,1,1,0
8954,8955,pequeño,13.32,16.34,17.32,4.089825329316082,fragil,C,refrigerado,Protocolo_2,0.04045895222184034,0,0,0
8955,8956,pequeño,12.13,10.79,18.69,3.206402584424607,fragil,C,refrigerado,Protocolo_1,0.04045895222184034,0,0,1
8956,8957,pequeño,14.89,16.66,15.06,2.6725440477553555,fragil,A,ambiente,Protocolo_2,-0.07511902747114502,0,1,0
8957,8958,pequeño,13.37,22.96,13.75,1.725772994210387,fragil,A,ambiente,Protocolo_2,-0.07511902747114502,0,1,0
8958,8959,pequeño,13.19,18.42,15.73,5.060132510882262,fragil,B,ambiente,Protocolo_2,0.04923211956638846,0,1,0
8959,8960,grande,67.09,57.5,70.26,62.69690311803649,normal,D,ambiente,Protocolo_2,-0.009581505147896952,1,1,0
8960,8961,mediano,36.53,36.21,37.44,10.1,normal,C,refrigerado,Protocolo_1,0.04045895222184034,1,0,1
8961,8962,pequeño,13.65,11.63,18.14,2.79474949220044,normal,A,refrigerado,Protocolo_1,-0.07511902747114502,1,0,1
8962,8963,pequeño,12.83,15.96,18.93,9.291433432153807,normal,A,ambiente,Protocolo_2,-0.07511902747114502,1,1,0
8963,8964,pequeño,12.26,11.15,15.06,4.343241421720493,fragil,D,ambiente,Protocolo_2,-0.009581505147896952,0,1,0
8964,8965,mediano,36.56,37.9,41.52,10.762351857738265,fragil,C,refrigerado,Protocolo_2,0.04045895222184034,0,0,0
8965,8966,pequeño,13.36,16.2,15.71,6.343145799883615,fragil,B,ambiente,Protocolo_2,0.04923211956638846,0,1,0
8966,8967,pequeño,13.9,16.87,19.38,7.747011893190198,fragil,D,refrigerado,Protocolo_1,-0.009581505147896952,0,0,1
8967,8968,pequeño,10.96,16.53,13.4,5.590251954029285,fragil,A,refrigerado,Protocolo_2,-0.07511902747114502,0,0,0
8968,8969,pequeño,11.3,15.16,17.35,6.823936555065311,fragil,C,ambiente,Protocolo_2,0.04045895222184034,0,1,0
8969,8970,mediano,39.89,33.99,47.49,29.25832322811409,normal,C,ambiente,Protocolo_1,0.04045895222184034,1,1,1
8970,8971,pequeño,10.52,17.33,20.48,4.061417751828843,fragil,C,ambiente,Protocolo_1,0.04045895222184034,0,1,1
8971,8972,pequeño,14.33,11.6,16.42,10.0,normal,C,ambiente,Protocolo_2,0.04045895222184034,1,1,0
8972,8973,pequeño,12.33,13.72,17.54,5.6690079717874555,normal,D,refrigerado,Protocolo_2,-0.009581505147896952,1,0,0
8973,8974,mediano,38.29,32.44,42.02,14.921442315801393,normal,D,ambiente,Protocolo_1,-0.009581505147896952,1,1,1
8974,8975,mediano,38.25,33.27,30.1,20.307341420043134,normal,C,refrigerado,Protocolo_1,0.04045895222184034,1,0,1
8975,8976,mediano,39.6,31.68,39.58,25.388231394513713,normal,D,refrigerado,Protocolo_1,-0.009581505147896952,1,0,1
8976,8977,pequeño,8.78,8.94,17.27,3.392094523855971,normal,C,refrigerado,Protocolo_1,0.04045895222184034,1,0,1
8977,8978,pequeño,12.16,12.39,17.29,6.219593329215465,normal,B,refrigerado,Protocolo_1,0.04923211956638846,1,0,1
8978,8979,pequeño,12.94,14.81,17.34,5.465072074245794,fragil,B,refrigerado,Protocolo_2,0.04923211956638846,0,0,0
8979,8980,pequeño,14.06,14.51,18.12,2.956619357303836,normal,A,refrigerado,Protocolo_1,-0.07511902747114502,1,0,1
8980,8981,pequeño,11.91,12.39,17.6,5.755012534356182,fragil,D,ambiente,Protocolo_1,-0.009581505147896952,0,1,1
8981,8982,pequeño,10.66,13.87,18.08,0.406924641984161,normal,D,ambiente,Protocolo_2,-0.009581505147896952,1,1,0
8982,8983,pequeño,8.5,17.18,17.63,6.407321266837524,fragil,B,refrigerado,Protocolo_1,0.04923211956638846,0,0,1
8983,8984,pequeño,12.9,13.54,18.14,6.098587521571136,normal,C,ambiente,Protocolo_1,0.04045895222184034,1,1,1
8984,8985,pequeño,13.9,16.11,15.39,0.1,fragil,D,ambiente,Protocolo_2,-0.009581505147896952,0,1,0
8985,8986,mediano,35.99,37.39,36.44,12.798881805030366,normal,A,refrigerado,Protocolo_2,-0.07511902747114502,1,0,0
8986,8987,pequeño,14.04,16.15,17.31,5.809978861376945,normal,B,ambiente,Protocolo_1,0.04923211956638846,1,1,1
8987,8988,mediano,36.38,30.84,40.22,21.56269501584578,fragil,A,ambiente,Protocolo_1,-0.07511902747114502,0,1,1
8988,8989,mediano,37.15,37.65,38.78,21.977511414212035,normal,B,ambiente,Protocolo_2,0.04923211956638846,1,1,0
8989,8990,mediano,38.35,36.76,30.1,19.49598272935152,normal,D,ambiente,Protocolo_1,-0.009581505147896952,1,1,1
8990,8991,mediano,39.17,33.88,40.67,17.574141624442653,normal,D,refrigerado,Protocolo_2,-0.009581505147896952,1,0,0
8991,8992,pequeño,12.71,17.54,21.46,5.868960226612691,fragil,B,ambiente,Protocolo_2,0.04923211956638846,0,1,0
8992,8993,grande,69.03,64.99,64.0,56.75522583143545,normal,C,ambiente,Protocolo_2,0.04045895222184034,1,1,0
8993,8994,pequeño,12.33,15.08,16.39,5.1225940149438784,normal,D,ambiente,Protocolo_1,-0.009581505147896952,1,1,1
8994,8995,grande,71.09,51.37,72.38,46.21930418959123,normal,C,ambiente,Protocolo_1,0.04045895222184034,1,1,1
8995,8996,pequeño,13.58,16.29,15.43,3.1045888139058064,fragil,A,ambiente,Protocolo_2,-0.07511902747114502,0,1,0
8996,8997,pequeño,11.1,13.06,15.46,7.157155664083528,normal,A,ambiente,Protocolo_2,-0.07511902747114502,1,1,0
8997,8998,pequeño,12.65,20.54,16.6,8.824848555131931,normal,A,refrigerado,Protocolo_2,-0.07511902747114502,1,0,0
8998,8999,pequeño,12.54,17.21,17.35,7.341727576247221,normal,A,refrigerado,Protocolo_2,-0.07511902747114502,1,0,0
8999,9000,pequeño,13.2,16.11,14.33,1.6536343003983522,fragil,D,ambiente,Protocolo_2,-0.009581505147896952,0,1,0
9000,9001,grande,74.58,61.8,80.2,67.42998750082867,fragil,C,refrigerado,Protocolo_1,0.04045895222184034,0,0,1
9001,9002,mediano,38.33,35.04,43.71,18.178113683991466,normal,C,ambiente,Protocolo_1,0.04045895222184034,1,1,1
9002,9003,pequeño,10.2,12.47,17.2,8.917181306559524,fragil,C,ambiente,Protocolo_2,0.04045895222184034,0,1,0
9003,9004,mediano,34.18,35.54,44.31,12.782774681579976,fragil,D,ambiente,Protocolo_1,-0.009581505147896952,0,1,1
9004,9005,grande,106.82,57.21,73.38,100.0,fragil,C,refrigerado,Protocolo_2,0.04045895222184034,0,0,0
9005,9006,grande,66.94,63.87,69.88,69.75478250258777,normal,D,ambiente,Protocolo_1,-0.009581505147896952,1,1,1
9006,9007,mediano,36.97,32.66,38.42,21.198614650194163,fragil,B,ambiente,Protocolo_1,0.04923211956638846,0,1,1
9007,9008,mediano,33.99,31.24,37.04,18.236909475096105,normal,B,ambiente,Protocolo_1,0.04923211956638846,1,1,1
9008,9009,grande,99.24,68.54,70.73,71.21762633753679,fragil,D,ambiente,Protocolo_1,-0.009581505147896952,0,1,1
9009,9010,pequeño,13.1,11.75,18.67,8.014530517977448,normal,A,ambiente,Protocolo_1,-0.07511902747114502,1,1,1
9010,9011,pequeño,9.7,17.44,18.1,3.8511776707043697,normal,B,ambiente,Protocolo_2,0.04923211956638846,1,1,0
9011,9012,pequeño,14.15,12.46,17.04,8.138342405145952,normal,C,refrigerado,Protocolo_1,0.04045895222184034,1,0,1
9012,9013,mediano,38.54,36.84,39.48,16.651086594137475,normal,B,ambiente,Protocolo_2,0.04923211956638846,1,1,0
9013,9014,pequeño,12.56,10.69,20.05,4.276650684756025,normal,A,ambiente,Protocolo_1,-0.07511902747114502,1,1,1
9014,9015,mediano,36.71,32.08,38.37,14.406448214459402,normal,B,refrigerado,Protocolo_1,0.04923211956638846,1,0,1
9015,9016,mediano,38.8,36.45,40.23,22.969754797829538,normal,C,ambiente,Protocolo_1,0.04045895222184034,1,1,1
9016,9017,pequeño,11.89,15.98,18.8,4.785463989371301,normal,B,ambiente,Protocolo_1,0.04923211956638846,1,1,1
9017,9018,pequeño,10.72,15.03,15.36,7.738982503791531,fragil,B,ambiente,Protocolo_1,0.04923211956638846,0,1,1
9018,9019,pequeño,12.22,12.46,17.91,3.3624818157089185,normal,C,ambiente,Protocolo_2,0.04045895222184034,1,1,0
9019,9020,pequeño,10.13,13.1,14.13,8.905298504958942,fragil,D,ambiente,Protocolo_1,-0.009581505147896952,0,1,1
9020,9021,pequeño,12.31,11.49,16.73,7.051918763123425,normal,D,ambiente,Protocolo_1,-0.009581505147896952,1,1,1
9021,9022,pequeño,13.08,10.89,15.23,5.341117117000152,fragil,B,refrigerado,Protocolo_1,0.04923211956638846,0,0,1
9022,9023,pequeño,12.0,15.77,16.61,3.928304226729244,fragil,C,ambiente,Protocolo_2,0.04045895222184034,0,1,0
9023,9024,mediano,36.74,31.18,36.23,11.674100995191319,normal,C,refrigerado,Protocolo_1,0.04045895222184034,1,0,1
9024,9025,pequeño,13.16,16.27,19.6,4.4341689976385075,fragil,A,ambiente,Protocolo_1,-0.07511902747114502,0,1,1
9025,9026,mediano,37.03,33.64,49.0,30.0,normal,C,refrigerado,Protocolo_1,0.04045895222184034,1,0,1
9026,9027,pequeño,13.02,16.87,17.38,4.129284124766364,fragil,A,refrigerado,Protocolo_2,-0.07511902747114502,0,0,0
9027,9028,mediano,35.05,33.95,41.98,30.0,normal,A,ambiente,Protocolo_1,-0.07511902747114502,1,1,1
9028,9029,pequeño,12.36,19.58,21.08,4.398418687925785,fragil,C,refrigerado,Protocolo_1,0.04045895222184034,0,0,1
9029,9030,pequeño,13.01,14.43,18.01,4.443284042480204,normal,C,ambiente,Protocolo_2,0.04045895222184034,1,1,0
9030,9031,grande,81.39,56.32,70.0,60.11850565849225,normal,C,refrigerado,Protocolo_1,0.04045895222184034,1,0,1
9031,9032,mediano,36.75,37.95,38.57,19.030185003909175,fragil,B,refrigerado,Protocolo_1,0.04923211956638846,0,0,1
9032,9033,pequeño,12.14,12.74,15.64,1.177140974851925,normal,C,ambiente,Protocolo_1,0.04045895222184034,1,1,1
9033,9034,pequeño,13.27,17.13,19.94,7.6631641057100675,normal,A,refrigerado,Protocolo_1,-0.07511902747114502,1,0,1
9034,9035,mediano,38.46,34.82,43.8,21.5443331376278,normal,C,refrigerado,Protocolo_2,0.04045895222184034,1,0,0
9035,9036,pequeño,10.92,17.46,17.87,4.711937687407848,normal,D,refrigerado,Protocolo_1,-0.009581505147896952,1,0,1
9036,9037,pequeño,11.5,15.49,16.67,6.401215628400235,fragil,C,refrigerado,Protocolo_1,0.04045895222184034,0,0,1
9037,9038,pequeño,12.15,16.8,16.33,4.872843256387107,normal,C,ambiente,Protocolo_1,0.04045895222184034,1,1,1
9038,9039,mediano,38.11,32.41,32.68,25.563411203477663,fragil,C,refrigerado,Protocolo_1,0.04045895222184034,0,0,1
9039,9040,pequeño,9.37,12.21,16.28,1.5820974387878195,fragil,B,refrigerado,Protocolo_1,0.04923211956638846,0,0,1
9040,9041,pequeño,12.23,14.05,17.68,6.705397882611411,fragil,A,refrigerado,Protocolo_2,-0.07511902747114502,0,0,0
9041,9042,mediano,36.83,34.15,30.1,16.321171227564367,normal,B,refrigerado,Protocolo_1,0.04923211956638846,1,0,1
9042,9043,pequeño,15.18,8.11,17.53,7.781508493463092,normal,C,ambiente,Protocolo_2,0.04045895222184034,1,1,0
9043,9044,pequeño,12.75,15.61,17.39,4.771236254924678,normal,C,ambiente,Protocolo_1,0.04045895222184034,1,1,1
9044,9045,pequeño,12.22,15.0,20.85,1.9594523375549833,fragil,C,ambiente,Protocolo_1,0.04045895222184034,0,1,1
9045,9046,pequeño,12.48,20.24,17.18,3.3246352250845117,fragil,C,ambiente,Protocolo_1,0.04045895222184034,0,1,1
9046,9047,mediano,38.01,32.71,39.81,16.32730241140785,fragil,A,refrigerado,Protocolo_2,-0.07511902747114502,0,0,0
